step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
393,CASH_OUT,218785.92,C1029796362,170857.81,0.0,C1044625839,2155993.3,2374779.22,0,0
351,CASH_OUT,15627.06,C1444747357,0.0,0.0,C1766590438,497474.47,513101.52,0,0
143,CASH_OUT,7068115.67,C884592153,7068115.67,0.0,C2111326031,147582.41,7215698.08,1,0
325,PAYMENT,30666.58,C2084046147,0.0,0.0,M1223427007,0.0,0.0,0,0
214,TRANSFER,2485467.28,C498171092,2485467.28,0.0,C1522527202,0.0,0.0,1,0
186,CASH_OUT,128191.87,C619827895,0.0,0.0,C489416530,6740066.31,6868258.19,0,0
178,CASH_OUT,102660.35,C69058368,102660.35,0.0,C1921981173,0.0,102660.35,1,0
263,TRANSFER,61856.83,C674575230,61856.83,0.0,C515016195,0.0,0.0,1,0
305,CASH_IN,194839.68,C2027890106,1891697.8,2086537.48,C237111341,432528.3,237688.62,0,0
163,PAYMENT,14165.79,C412291524,0.0,0.0,M1343879169,0.0,0.0,0,0
400,CASH_OUT,113041.4,C528059185,28059.0,0.0,C1251193046,290496.84,403538.23,0,0
261,TRANSFER,2241630.36,C972876081,2241630.36,0.0,C950017248,0.0,0.0,1,0
139,PAYMENT,15522.04,C730359287,0.0,0.0,M1456931457,0.0,0.0,0,0
331,CASH_OUT,93057.16,C649644866,0.0,0.0,C989418117,2737556.61,2830613.77,0,0
187,CASH_OUT,128704.81,C804923938,0.0,0.0,C1137735084,12216923.81,12345628.62,0,0
182,PAYMENT,13777.05,C668539145,0.0,0.0,M1557109632,0.0,0.0,0,0
131,CASH_OUT,27919.82,C1851599447,0.0,0.0,C948354603,1224905.82,1252825.64,0,0
353,CASH_OUT,17390.59,C1436199926,92582.0,75191.41,C1765753543,0.0,17390.59,0,0
160,TRANSFER,10000000.0,C313051938,37670038.08,27670038.08,C2055653883,0.0,0.0,1,0
41,PAYMENT,3508.0,C319616496,0.0,0.0,M942851998,0.0,0.0,0,0
259,CASH_OUT,338438.57,C1357376078,0.0,0.0,C603582216,4900251.41,5238689.98,0,0
380,CASH_OUT,15276.54,C1912488869,10187.0,0.0,C41110294,0.0,15276.54,0,0
235,CASH_OUT,164305.54,C1763219541,34391.0,0.0,C741868677,0.0,164305.54,0,0
179,CASH_OUT,303324.12,C1587590942,0.0,0.0,C468051095,564558.64,837118.39,0,0
182,CASH_IN,103352.77,C1759917270,6751148.6,6854501.37,C1946482457,11533460.81,11430108.04,0,0
187,CASH_OUT,2044841.02,C1943035260,2044841.02,0.0,C1552135476,397169.1,2442010.12,1,0
210,PAYMENT,9796.21,C97109959,26273.0,16476.79,M729174168,0.0,0.0,0,0
594,CASH_IN,31145.08,C21614749,5845739.93,5876885.02,C2048612435,46735.82,15590.74,0,0
167,CASH_IN,68602.4,C2108213681,20597.0,89199.4,C368380199,0.0,0.0,0,0
206,TRANSFER,77903.4,C443737710,10371.0,0.0,C81760226,0.0,77903.4,0,0
156,PAYMENT,27824.93,C97486082,57137.0,29312.07,M1840203630,0.0,0.0,0,0
325,CASH_OUT,519042.68,C285757043,68616.55,0.0,C1004676621,2748719.04,3267761.71,0,0
348,CASH_OUT,91114.08,C1673512899,64637.0,0.0,C1927920361,0.0,91114.08,0,0
187,CASH_IN,100220.6,C229950270,6017600.23,6117820.82,C19320432,2555991.67,2705776.87,0,0
228,CASH_OUT,121846.21,C648285421,0.0,0.0,C2011951371,1275300.42,1397146.62,0,0
356,PAYMENT,7635.72,C1822750594,167051.0,159415.28,M289292373,0.0,0.0,0,0
699,TRANSFER,181545.14,C828287936,181545.14,0.0,C1135968742,0.0,0.0,1,0
401,CASH_IN,276288.58,C1533973299,11503.0,287791.58,C1800683271,3579252.88,3302964.3,0,0
8,TRANSFER,371732.09,C1738267135,22667.62,0.0,C1491213790,1679978.85,2051710.94,0,0
163,CASH_OUT,242523.78,C638553410,24460.54,0.0,C2107084845,3662082.27,3904606.05,0,0
249,CASH_IN,347648.2,C1834957296,973415.07,1321063.26,C281381904,829434.72,481786.52,0,0
67,TRANSFER,42513.08,C2009003297,42513.08,0.0,C1459842129,0.0,0.0,1,0
226,PAYMENT,16969.12,C375805064,0.0,0.0,M1125709713,0.0,0.0,0,0
307,CASH_IN,233172.98,C304960393,79483.0,312655.98,C1529829059,503133.8,269960.82,0,0
230,CASH_OUT,371189.68,C35704991,0.0,0.0,C102608790,1019904.93,1391094.61,0,0
11,CASH_OUT,100462.17,C548322719,83513.0,0.0,C1561205405,115949.19,216411.35,0,0
44,CASH_IN,292782.58,C340275036,88953.0,381735.58,C1478038263,326799.9,34017.33,0,0
437,CASH_OUT,3200270.32,C199337547,3200270.32,0.0,C915485442,2000017.66,5200287.99,1,0
331,CASH_OUT,420330.71,C932539468,420330.71,0.0,C1435443699,99227.28,519557.99,1,0
303,PAYMENT,3257.14,C382410336,179030.95,175773.81,M1766172011,0.0,0.0,0,0
289,PAYMENT,17118.1,C474974398,114416.69,97298.59,M1017731791,0.0,0.0,0,0
209,CASH_IN,19030.44,C891452694,6800888.67,6819919.11,C1110757675,704165.13,685134.69,0,0
355,CASH_OUT,883366.69,C149173089,883366.69,0.0,C504582825,2029536.87,2912903.56,1,0
256,CASH_IN,119419.24,C448312334,996251.46,1115670.7,C682087750,1665519.11,1546099.87,0,0
237,TRANSFER,1503034.86,C1190914474,1503034.86,0.0,C984823123,0.0,0.0,1,0
394,CASH_IN,201550.76,C776913720,3388838.2,3590388.96,C618669030,332900.48,131349.72,0,0
46,PAYMENT,6486.42,C290271952,28251.0,21764.58,M69524581,0.0,0.0,0,0
192,CASH_OUT,35829.65,C1139864861,8572.0,0.0,C1194089207,0.0,35829.65,0,0
335,CASH_OUT,153615.09,C982731639,353800.32,200185.23,C312713305,1134278.33,1287893.41,0,0
406,CASH_OUT,20842.92,C1270123397,20842.92,0.0,C450191991,118111.75,138954.67,1,0
588,CASH_IN,222397.3,C447456151,53106.0,275503.3,C1845391422,0.0,0.0,0,0
542,TRANSFER,1068398.61,C319313160,1068398.61,0.0,C1921029903,0.0,0.0,1,0
159,PAYMENT,4662.97,C1996344406,0.0,0.0,M2111621345,0.0,0.0,0,0
355,CASH_IN,140127.89,C1483765854,5400.0,145527.89,C466401408,597618.78,457490.88,0,0
516,TRANSFER,10000000.0,C315155195,22625132.51,12625132.51,C224104774,0.0,0.0,1,0
236,CASH_OUT,194635.71,C746427413,2237.0,0.0,C604227500,583256.93,777892.64,0,0
165,CASH_OUT,81685.99,C1531153140,0.0,0.0,C665532958,492531.56,574217.54,0,0
279,CASH_OUT,10000000.0,C951363139,10000000.0,0.0,C241707602,0.0,10000000.0,1,0
236,CASH_OUT,45309.98,C468293995,0.0,0.0,C1977216321,108175.25,153485.23,0,0
613,TRANSFER,2155569.91,C1429181782,2155569.91,0.0,C1486162037,0.0,0.0,1,0
207,TRANSFER,840634.59,C1919756313,1059.0,0.0,C1700614119,0.0,840634.59,0,0
147,CASH_OUT,1137603.28,C507008752,1137603.28,0.0,C1280720462,101685.4,1239288.68,1,0
232,PAYMENT,26510.54,C609481052,362021.24,335510.7,M543120030,0.0,0.0,0,0
210,PAYMENT,20557.14,C2046474730,72683.0,52125.86,M607315772,0.0,0.0,0,0
376,CASH_OUT,117830.87,C2113638557,18533.0,0.0,C883398772,0.0,117830.87,0,0
357,CASH_IN,213434.11,C1318520332,1468743.38,1682177.5,C977969717,1679735.37,1466301.26,0,0
308,CASH_IN,138966.27,C586011366,16054.0,155020.27,C1593956366,0.0,0.0,0,0
686,TRANSFER,198043.93,C2141973134,198043.93,0.0,C753192820,0.0,0.0,1,0
384,CASH_OUT,2374412.42,C1418786836,2374412.42,0.0,C222850866,44425.75,2418838.17,1,0
395,CASH_IN,115430.98,C758370321,5118425.96,5233856.94,C1942034283,1301943.79,1186512.8,0,0
19,CASH_OUT,136334.11,C1380773706,0.0,0.0,C1786394102,597230.87,733564.98,0,0
11,TRANSFER,1091671.21,C137468499,16315.0,0.0,C1174044224,0.0,1091671.21,0,0
398,CASH_IN,103746.06,C7755896,2145.0,105891.06,C334680634,3365633.21,3261887.14,0,0
476,CASH_OUT,468599.79,C360538311,468599.79,0.0,C1834951696,37278.5,505878.3,1,0
353,PAYMENT,10944.43,C1615226374,0.0,0.0,M1249887958,0.0,0.0,0,0
326,PAYMENT,3744.04,C1931761974,0.0,0.0,M1776100862,0.0,0.0,0,0
284,CASH_OUT,56695.01,C999826197,74.0,0.0,C1284164784,0.0,56695.01,0,0
137,PAYMENT,43221.82,C1279750429,22950.0,0.0,M2075342246,0.0,0.0,0,0
298,CASH_IN,87346.77,C1996510335,94227.78,181574.55,C270684381,523409.32,436062.55,0,0
183,PAYMENT,38178.7,C1253656115,478735.31,440556.61,M815088116,0.0,0.0,0,0
83,CASH_OUT,365099.76,C1936595952,365099.76,0.0,C1416319101,32745.23,397844.99,1,0
377,CASH_OUT,73946.79,C1524577993,73946.79,0.0,C1543571230,518296.65,592243.44,1,0
214,CASH_OUT,2582313.07,C939181063,2582313.07,0.0,C1201001488,1640.53,2583953.6,1,0
208,CASH_OUT,2600.59,C386595633,19782.0,17181.41,C802499512,1156287.22,2060772.47,0,0
317,TRANSFER,5741.05,C1122558088,5741.05,0.0,C47401126,0.0,0.0,1,0
138,PAYMENT,8914.51,C850930538,0.0,0.0,M1137837036,0.0,0.0,0,0
136,PAYMENT,5171.83,C644574135,0.0,0.0,M202353350,0.0,0.0,0,0
8,PAYMENT,16693.07,C772345783,10200.0,0.0,M2111683444,0.0,0.0,0,0
250,CASH_IN,375934.68,C962153328,3587903.55,3963838.23,C1965987934,714457.13,338522.45,0,0
316,CASH_OUT,72665.95,C1181122051,72665.95,0.0,C1800302951,31012.3,103678.25,1,0
274,CASH_OUT,205641.41,C267411364,0.0,0.0,C1721213033,5059495.98,5265137.4,0,0
142,PAYMENT,25034.25,C1573377973,322926.0,297891.75,M209216225,0.0,0.0,0,0
345,CASH_OUT,166271.16,C656954866,166271.16,0.0,C1289924528,971534.25,1137805.42,1,0
436,TRANSFER,513693.13,C862823643,513693.13,0.0,C359107574,0.0,0.0,1,0
381,TRANSFER,242879.07,C807323874,0.0,0.0,C851883204,1509953.19,1752832.26,0,0
33,PAYMENT,7688.49,C193318441,1977187.84,1969499.35,M1405801681,0.0,0.0,0,0
326,PAYMENT,14183.33,C525785992,0.0,0.0,M750194762,0.0,0.0,0,0
475,TRANSFER,29611.08,C1481115689,29611.08,0.0,C370888897,0.0,0.0,1,0
159,CASH_OUT,29277.86,C1969882975,104363.56,75085.71,C613128565,637801.77,667079.63,0,0
237,CASH_IN,158218.1,C1889523889,20215.0,178433.1,C24324787,0.0,0.0,0,0
21,CASH_OUT,85603.71,C546177875,28322.0,0.0,C1589229006,398071.04,483674.74,0,0
283,CASH_IN,174167.64,C1755004105,9401049.79,9575217.44,C44119213,211652.66,37485.02,0,0
404,CASH_OUT,10000000.0,C424305014,10000000.0,0.0,C761333500,358443.32,10358443.32,1,0
17,PAYMENT,5049.17,C196142283,243898.61,238849.44,M955711851,0.0,0.0,0,0
427,TRANSFER,1171751.17,C1499614661,1171751.17,0.0,C1862839091,0.0,0.0,1,0
166,TRANSFER,346008.46,C293078293,30089.0,0.0,C2017069593,615237.24,961245.69,0,0
346,CASH_IN,535553.54,C809364537,8011736.81,8547290.35,C1794001597,1192690.95,657137.41,0,0
67,CASH_OUT,1028326.5,C1062379106,1028326.5,0.0,C1316357800,0.0,1028326.5,1,0
351,TRANSFER,6417789.09,C355768552,6417789.09,0.0,C191674614,0.0,0.0,1,0
211,PAYMENT,14873.4,C1383607396,24580.0,9706.6,M1984470507,0.0,0.0,0,0
330,CASH_OUT,340060.88,C1224470947,4564.0,0.0,C789535853,1993356.09,2333416.97,0,0
637,TRANSFER,3845765.36,C196788126,3845765.36,0.0,C1000407130,0.0,0.0,1,0
173,TRANSFER,2232667.51,C1786873519,2232667.51,0.0,C732697292,0.0,0.0,1,0
16,TRANSFER,820852.07,C1203611110,0.0,0.0,C2112546378,3205806.61,3851515.23,0,0
254,CASH_IN,370818.04,C166620318,6909895.79,7280713.82,C879786307,801337.7,430519.66,0,0
94,PAYMENT,20610.91,C500794019,0.0,0.0,M955461143,0.0,0.0,0,0
332,CASH_IN,239019.57,C1048234969,209697.0,448716.57,C369951146,5245648.09,5006628.51,0,0
672,PAYMENT,2163.44,C1211833849,20320.0,18156.56,M1714771971,0.0,0.0,0,0
250,PAYMENT,3787.73,C90997850,384324.57,380536.84,M1588909395,0.0,0.0,0,0
213,CASH_OUT,188658.45,C1344277836,188658.45,0.0,C78389368,0.0,188658.45,1,0
462,CASH_OUT,1433038.32,C994987867,1433038.32,0.0,C725098002,116466.92,1549505.24,1,0
357,PAYMENT,30743.41,C104493286,0.0,0.0,M1561892650,0.0,0.0,0,0
181,PAYMENT,56386.33,C1435289751,35515.0,0.0,M308182112,0.0,0.0,0,0
190,PAYMENT,59093.52,C64783709,0.0,0.0,M1930571220,0.0,0.0,0,0
227,CASH_OUT,18180.26,C581639718,0.0,0.0,C1461156885,290133.13,308313.39,0,0
255,PAYMENT,4049.22,C1448135773,31336.0,27286.78,M767740408,0.0,0.0,0,0
370,TRANSFER,4368790.64,C992068786,70813.0,0.0,C294215649,0.0,4368790.64,0,0
189,PAYMENT,5160.04,C234712717,29796.0,24635.96,M1791831657,0.0,0.0,0,0
374,PAYMENT,18645.11,C469237347,15076.79,0.0,M696483176,0.0,0.0,0,0
733,TRANSFER,105903.18,C565737303,105903.18,0.0,C350986885,0.0,0.0,1,0
331,PAYMENT,8641.59,C415417238,52974.96,44333.37,M2126058440,0.0,0.0,0,0
18,PAYMENT,20669.97,C1662656016,329390.0,308720.03,M1168851383,0.0,0.0,0,0
12,CASH_OUT,281145.01,C1315377786,0.0,0.0,C978740207,11230659.06,11511804.07,0,0
260,CASH_OUT,346433.57,C672266644,85188.0,0.0,C1199430488,3906526.9,4252960.47,0,0
17,CASH_OUT,256329.07,C893600964,0.0,0.0,C1617331600,1706286.66,1962615.73,0,0
374,PAYMENT,125.43,C585247966,18959.0,18833.57,M1381138815,0.0,0.0,0,0
233,CASH_IN,44629.44,C799037753,284102.0,328731.44,C278214656,1327228.24,1282598.8,0,0
350,CASH_OUT,75529.92,C1522109757,0.0,0.0,C853831204,1494481.67,1570011.59,0,0
232,TRANSFER,1029702.59,C1945413354,0.0,0.0,C232244001,1456326.9,2486029.49,0,0
43,PAYMENT,2550.06,C509684697,0.0,0.0,M568618242,0.0,0.0,0,0
688,CASH_OUT,676913.69,C1681616324,676913.69,0.0,C624338694,2202695.62,2879609.32,1,0
208,CASH_OUT,222924.8,C1058415496,20849.0,0.0,C289923260,604450.47,859434.57,0,0
331,PAYMENT,2358.98,C1427232242,0.0,0.0,M1096057974,0.0,0.0,0,0
258,CASH_OUT,3382.41,C947633584,546900.0,543517.59,C1821689801,0.0,3382.41,0,0
522,PAYMENT,4723.71,C1327653840,150328.57,145604.86,M2107062628,0.0,0.0,0,0
482,CASH_OUT,132438.82,C561223504,132438.82,0.0,C212208463,0.0,132438.82,1,0
629,CASH_OUT,114253.58,C1773596823,114253.58,0.0,C1066960436,0.0,114253.58,1,0
308,PAYMENT,17116.13,C955966633,103600.87,86484.74,M1885136513,0.0,0.0,0,0
234,CASH_OUT,125112.1,C458325228,1097.0,0.0,C1062269051,1403819.53,1528931.63,0,0
500,CASH_IN,188469.65,C129918534,47244.0,235713.65,C1831517106,0.0,0.0,0,0
407,PAYMENT,7984.41,C671549546,49619.0,41634.59,M528231876,0.0,0.0,0,0
254,CASH_OUT,252580.89,C38682895,183.0,0.0,C1969970126,570985.6,823566.49,0,0
43,CASH_OUT,5183.31,C2012861569,0.0,0.0,C1308948803,1138199.37,1246482.57,0,0
139,CASH_IN,508565.4,C1725410885,2335309.47,2843874.87,C1849518763,922233.87,413668.47,0,0
354,CASH_IN,232604.61,C1313199933,714.0,233318.61,C1344322664,0.0,0.0,0,0
306,CASH_IN,3263.67,C1614432241,50599.37,53863.04,C1108797121,159738.77,156475.09,0,0
252,CASH_OUT,198013.39,C267713381,0.0,0.0,C2011892513,203020.31,472189.68,0,0
259,PAYMENT,6886.0,C1059628596,0.0,0.0,M1677860012,0.0,0.0,0,0
670,CASH_OUT,2113271.99,C1131491121,2113271.99,0.0,C1812574697,1444605.24,3557877.23,1,0
617,CASH_OUT,585185.68,C835634399,0.0,0.0,C1290807280,880856.41,1466042.09,0,0
282,CASH_IN,359497.97,C1940181348,7699048.44,8058546.41,C627776607,539819.48,180321.51,0,0
325,PAYMENT,29443.67,C1137800092,70123.0,40679.33,M756118209,0.0,0.0,0,0
273,CASH_OUT,19124.12,C646839824,72608.0,53483.88,C49043702,2400901.9,3054752.47,0,0
376,TRANSFER,477572.48,C1569260198,0.0,0.0,C319420518,2649205.37,3126777.85,0,0
189,PAYMENT,3989.71,C948994903,0.0,0.0,M170918932,0.0,0.0,0,0
218,CASH_OUT,494453.52,C743091050,494453.52,0.0,C2058049748,249657.93,744111.45,1,0
19,CASH_OUT,135664.4,C1494654658,0.0,0.0,C52349280,195648.72,331313.12,0,0
168,PAYMENT,5915.6,C44927644,33482.0,27566.4,M1803514987,0.0,0.0,0,0
351,CASH_OUT,444323.85,C637519275,0.0,0.0,C607932573,532649.53,976973.38,0,0
355,CASH_OUT,67099.0,C772051090,12741.82,0.0,C443106532,79450.46,146549.46,0,0
346,PAYMENT,4691.15,C560052155,2411.0,0.0,M1463974266,0.0,0.0,0,0
401,PAYMENT,4603.19,C155256042,0.0,0.0,M549068481,0.0,0.0,0,0
9,PAYMENT,17150.58,C564542819,132802.0,115651.42,M631640592,0.0,0.0,0,0
40,CASH_IN,292224.5,C1457846411,2413114.84,2705339.34,C2130105182,2706339.01,2414114.51,0,0
202,PAYMENT,5262.61,C1970384852,242074.76,236812.15,M1867453957,0.0,0.0,0,0
588,TRANSFER,2709729.22,C403920383,2709729.22,0.0,C1295775030,0.0,0.0,1,0
353,PAYMENT,23213.85,C343890080,0.0,0.0,M45569755,0.0,0.0,0,0
226,PAYMENT,11945.66,C1358366507,210018.0,198072.34,M1709343256,0.0,0.0,0,0
50,CASH_OUT,592737.43,C300034494,592737.43,0.0,C206270107,163646.39,756383.82,1,0
330,CASH_OUT,218403.07,C1583176638,0.0,0.0,C1061940664,752538.22,970941.29,0,0
216,PAYMENT,9466.23,C2089977294,0.0,0.0,M688446397,0.0,0.0,0,0
14,CASH_OUT,247142.89,C566998576,0.0,0.0,C1877120740,610323.34,601783.9,0,0
20,CASH_OUT,184570.67,C1286176843,56508.0,0.0,C521592011,184291.95,368862.62,0,0
410,CASH_OUT,206985.26,C1357050524,206985.26,0.0,C319370908,1372.42,208357.68,1,0
352,PAYMENT,2001.83,C1140097010,0.0,0.0,M1849759529,0.0,0.0,0,0
347,CASH_IN,67551.22,C1844207786,11013.0,78564.22,C41795910,0.0,0.0,0,0
620,TRANSFER,18405.16,C1666828573,18405.16,0.0,C886178722,0.0,0.0,1,0
545,TRANSFER,404212.01,C2131693083,0.0,0.0,C259149555,484499.47,888711.48,0,0
301,CASH_IN,210526.23,C523865536,30641.0,241167.23,C1607471178,386577.67,176051.45,0,0
688,PAYMENT,45239.79,C1882912744,390504.29,345264.5,M1386301645,0.0,0.0,0,0
273,CASH_OUT,278376.65,C74485775,17422.0,0.0,C498300714,109687.8,388064.45,0,0
9,PAYMENT,26348.34,C1937059209,79833.0,53484.66,M1426833010,0.0,0.0,0,0
43,CASH_OUT,215467.09,C655630337,5018.0,0.0,C1600442834,38409.95,253877.04,0,0
490,CASH_OUT,422648.87,C1886113938,422648.87,0.0,C861197285,0.0,422648.87,1,0
476,PAYMENT,11952.18,C150753191,20359.0,8406.82,M1752322673,0.0,0.0,0,0
125,CASH_OUT,144065.75,C1124206695,144065.75,0.0,C1419423459,203138.85,347204.6,1,0
36,PAYMENT,28590.14,C1324409621,429.0,0.0,M1003446390,0.0,0.0,0,0
205,PAYMENT,10551.69,C1963872242,0.0,0.0,M355811246,0.0,0.0,0,0
14,TRANSFER,261006.49,C1903308870,0.0,0.0,C1180503924,1558691.71,1986856.94,0,0
40,TRANSFER,554145.15,C1758679925,0.0,0.0,C1756877039,6487955.29,7042100.44,0,0
158,CASH_OUT,135598.17,C540754367,0.0,0.0,C1786340788,3384147.6,3519745.77,0,0
43,CASH_IN,268888.22,C1721476913,24732964.87,25001853.1,C1946032193,713824.46,588453.58,0,0
255,CASH_OUT,197499.22,C1932642769,26665.0,0.0,C148771158,0.0,197499.22,0,0
372,TRANSFER,1448934.1,C2140938796,202408.69,0.0,C2087578624,4430724.06,5879658.16,0,0
37,PAYMENT,42689.19,C547435909,114427.0,71737.81,M928899063,0.0,0.0,0,0
402,DEBIT,2634.97,C1413684313,113804.0,111169.03,C606514059,6732.7,786790.13,0,0
301,CASH_IN,137681.02,C1082970640,25529.0,163210.02,C1625694698,3247254.78,3109573.76,0,0
330,PAYMENT,35227.13,C1745339847,214.0,0.0,M167123043,0.0,0.0,0,0
11,CASH_OUT,52328.86,C1812391124,86047.0,33718.14,C1389160008,0.0,52328.86,0,0
140,CASH_OUT,6783.47,C87316274,6783.47,0.0,C1051603827,88745.55,95529.02,1,0
607,CASH_OUT,56888.23,C385055273,56888.23,0.0,C1678539826,0.0,56888.23,1,0
203,CASH_OUT,207582.77,C1037345869,0.0,0.0,C691914381,264147.74,471730.51,0,0
370,CASH_OUT,367351.84,C151216069,20305.0,0.0,C1096468573,817040.9,1184392.75,0,0
302,CASH_IN,60090.99,C2119630889,34.0,60124.99,C556531948,75532.32,15441.32,0,0
565,CASH_OUT,2161.39,C1581378882,105268.0,103106.61,C438666505,0.0,2161.39,0,0
35,TRANSFER,368876.16,C2087849495,545393.73,176517.58,C2114192205,451722.33,820598.49,0,0
136,CASH_IN,316174.85,C887460843,243121.0,559295.85,C2137142218,0.0,0.0,0,0
355,TRANSFER,883366.69,C466961726,883366.69,0.0,C1107573885,0.0,0.0,1,0
334,CASH_IN,210120.08,C2142079176,9688425.34,9898545.41,C877807531,362453.17,152333.09,0,0
208,CASH_OUT,139426.16,C1445579681,0.0,0.0,C665706576,236715.41,376141.57,0,0
551,CASH_OUT,3227.06,C1441570263,3227.06,0.0,C1115712953,110314.88,113541.94,1,0
371,TRANSFER,1021297.04,C1910541445,0.0,0.0,C1435508386,2000113.9,3021410.94,0,0
38,PAYMENT,7168.12,C1553309410,41766.0,34597.88,M520248160,0.0,0.0,0,0
346,PAYMENT,20848.39,C378496443,0.0,0.0,M1797186044,0.0,0.0,0,0
359,CASH_OUT,2056779.24,C374971374,2056779.24,0.0,C738912638,191822.43,2248601.67,1,0
440,TRANSFER,1102791.66,C1870904477,1102791.66,0.0,C1042117243,0.0,0.0,1,0
227,CASH_IN,162756.5,C2079888440,2137824.05,2300580.54,C1775993123,1152030.4,989273.9,0,0
347,CASH_OUT,2538.87,C1858542317,0.0,0.0,C266275117,13993.18,16532.06,0,0
531,CASH_OUT,4791.06,C1736966722,4791.06,0.0,C1399883678,4814602.17,4819393.23,1,0
378,PAYMENT,6872.59,C760271414,6517.0,0.0,M1405937250,0.0,0.0,0,0
36,PAYMENT,3126.7,C1712325780,0.0,0.0,M1175829119,0.0,0.0,0,0
282,PAYMENT,7677.81,C451478888,127682.51,120004.7,M113076385,0.0,0.0,0,0
178,PAYMENT,20331.43,C1263368312,0.0,0.0,M1010006019,0.0,0.0,0,0
36,CASH_IN,230588.02,C964016328,11571.0,242159.02,C209818011,3247744.39,3017156.37,0,0
308,CASH_IN,99814.58,C795915943,5814.13,105628.71,C1302415864,197291.24,97476.66,0,0
8,PAYMENT,8963.11,C324354535,16626.0,7662.89,M127871858,0.0,0.0,0,0
353,CASH_IN,72091.59,C1103517777,939230.48,1011322.07,C849330465,13110420.44,13038328.85,0,0
408,PAYMENT,1662.89,C431143972,454936.0,453273.11,M892981609,0.0,0.0,0,0
106,TRANSFER,8999.56,C634089015,8999.56,0.0,C1337869699,0.0,0.0,1,0
35,CASH_OUT,38975.37,C464416222,49625.0,10649.63,C137790162,0.0,38975.37,0,0
353,CASH_OUT,135097.89,C1973000698,0.0,0.0,C1073949317,400085.64,535183.53,0,0
28,CASH_OUT,3832058.34,C426880249,3832058.34,0.0,C1566081912,531662.14,4363720.48,1,0
151,TRANSFER,258103.59,C866838575,258103.59,0.0,C1299552545,0.0,0.0,1,0
601,PAYMENT,3894.5,C414202930,11033.0,7138.5,M1928959900,0.0,0.0,0,0
181,CASH_OUT,252189.32,C1835922143,252189.32,0.0,C705527703,310145.69,562335.01,1,0
376,PAYMENT,984.92,C751054429,0.0,0.0,M1489573981,0.0,0.0,0,0
414,CASH_OUT,216000.95,C1048484553,216000.95,0.0,C1044750708,171773.03,387773.97,1,0
387,CASH_OUT,10000000.0,C486804071,10000000.0,0.0,C565255701,109827.22,10109827.22,1,0
404,CASH_OUT,93564.06,C407836437,2154.0,0.0,C1767758132,2017031.82,2110595.89,0,0
339,TRANSFER,164382.72,C121591434,164382.72,0.0,C245389073,0.0,0.0,1,0
84,TRANSFER,39379.45,C1110566935,39379.45,0.0,C1210547818,0.0,0.0,1,0
666,TRANSFER,145944.8,C69590839,145944.8,0.0,C835899289,0.0,0.0,1,0
237,PAYMENT,16064.51,C1788789303,145525.0,129460.49,M893808597,0.0,0.0,0,0
306,CASH_OUT,318184.09,C225497414,85877.42,0.0,C1223723501,1078517.88,1396701.98,0,0
42,CASH_IN,111931.7,C662896607,10180.0,122111.7,C2000454124,2263271.38,2151339.68,0,0
333,PAYMENT,6392.5,C1389491422,51453.0,45060.5,M1021737073,0.0,0.0,0,0
274,TRANSFER,1086695.47,C889579870,19886.0,0.0,C66339766,711375.28,1798070.75,0,0
134,CASH_OUT,179615.33,C761256077,0.0,0.0,C2111195032,240793.69,420409.02,0,0
188,PAYMENT,7345.79,C1413780725,188177.0,180831.21,M1941496689,0.0,0.0,0,0
247,TRANSFER,802421.39,C1768918738,802421.39,0.0,C1846753958,0.0,0.0,1,0
210,PAYMENT,1669.91,C1292303145,0.0,0.0,M45862819,0.0,0.0,0,0
233,CASH_IN,55500.26,C1296820565,643644.64,699144.89,C1294671405,1341416.68,1285916.42,0,0
235,PAYMENT,8541.46,C1221043148,40885.0,32343.54,M1373144460,0.0,0.0,0,0
17,CASH_IN,270231.37,C271875588,2700727.94,2970959.31,C191571438,1528071.87,1257840.5,0,0
140,CASH_IN,112237.07,C1695491095,2658856.65,2771093.72,C799837485,433803.5,321566.42,0,0
176,CASH_OUT,106642.43,C971898032,106642.43,0.0,C1932810385,4622.5,111264.92,1,0
380,PAYMENT,44275.74,C554615356,0.0,0.0,M859035889,0.0,0.0,0,0
396,TRANSFER,235091.23,C1673985442,0.0,0.0,C1768432549,3071572.08,3306663.31,0,0
37,PAYMENT,9400.54,C797284639,337915.99,328515.45,M203117523,0.0,0.0,0,0
659,TRANSFER,50577.26,C1316214248,50577.26,0.0,C258297830,0.0,0.0,1,0
237,CASH_OUT,1503034.86,C1021806883,1503034.86,0.0,C1523189277,18125.1,1521159.97,1,0
217,PAYMENT,6028.01,C1662239328,0.0,0.0,M1204625183,0.0,0.0,0,0
236,CASH_IN,61064.48,C2077181904,5164269.19,5225333.66,C1689797973,212056.42,150991.95,0,0
155,TRANSFER,614946.45,C482985884,0.0,0.0,C1123176234,1638284.63,3296510.74,0,0
353,CASH_IN,170579.28,C1987787292,21299.0,191878.28,C200761276,4839947.66,4669368.38,0,0
140,PAYMENT,14800.08,C757024093,0.0,0.0,M1172518354,0.0,0.0,0,0
330,CASH_OUT,150036.33,C1824803747,343106.0,193069.67,C1319143632,115930.23,265966.55,0,0
